@relation author-weka.filters.unsupervised.attribute.Remove-R21-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute Date {1,0}
@attribute DicoWords {1,0}
@attribute IsMail {1,0}
@attribute relatifNbWordsInBlock numeric
@attribute relatifNumLine numeric
@attribute maxRelatifNumLine {1,0}
@attribute minRelatifNumLine {1,0}
@attribute end {1,0}
@attribute NbNouns numeric
@attribute precededByAuthorTag {1,0}
@attribute createdBy {1,0}
@attribute Location {1,0}
@attribute org {1,0}
@attribute class {0,1}

@data
1,0,0,0.455172,0.283019,0,0,0,3,0,0,1,0,0
1,0,0,0.705747,0.86478,0,0,0,2,0,0,0,1,0
0,0,0,1,0.151724,0,0,0,0,0,0,0,0,0
0,0,0,1,0.364035,0,0,0,3,0,0,0,1,0
1,0,0,0.033673,0.893443,0,0,0,1,0,0,0,0,0
0,0,0,0.022467,0.033676,0,0,0,0,0,0,0,0,0
1,0,0,0.307292,0.544715,0,0,0,3,0,0,1,0,0
1,0,0,0.279605,0.74026,0,0,0,0,0,0,0,1,0
0,0,0,0.584746,0.331593,0,0,0,8,0,0,0,1,0
0,0,0,0.066204,0.647465,0,0,0,0,0,0,0,1,0
0,1,0,0.14726,0.273973,0,0,0,3,0,0,1,1,0
0,0,0,0.474747,0.208995,0,0,0,1,0,0,0,0,0
0,0,0,0.038426,0.930876,0,0,1,6,0,0,1,1,0
0,0,0,0.998767,0.545082,0,0,0,1,0,0,0,0,0
1,0,0,0.139766,0.993871,0,0,1,8,0,0,1,1,0
1,1,1,1,0.986487,0,0,1,3,0,0,0,0,0
0,0,0,0.351563,0.425743,0,0,0,3,0,0,0,0,0
0,0,0,0.044307,0.020492,0,0,0,0,0,0,0,1,0
0,0,0,1,0.654639,0,0,0,1,0,0,1,1,0
0,0,0,0.736318,0.265714,0,0,0,2,0,0,1,1,0
0,0,0,1,0.97561,0,0,1,0,0,0,0,1,0
1,0,0,1,0.101382,0,0,0,4,0,0,1,1,0
1,0,0,0.458647,0.549296,0,0,0,0,0,0,0,0,0
1,0,0,0.722467,0.442478,0,0,0,1,0,0,1,1,0
0,0,0,1,0.603093,0,0,0,0,0,0,0,0,0
0,1,0,0.584746,0.629243,0,0,0,1,0,0,1,1,0
0,0,0,1,0.483333,0,0,0,0,0,0,0,0,0
0,0,1,1,0.01626,0,0,0,2,0,0,1,1,0
0,0,0,1,0.280528,0,0,0,0,0,0,0,0,0
0,0,0,1,0.356467,0,0,0,2,0,0,1,1,0
0,0,0,1,0.769097,0,0,0,2,0,0,1,0,0
0,0,0,1,0.150943,0,0,0,1,0,1,1,1,0
0,0,0,0.997881,0.900783,0,0,1,1,0,0,1,1,0
0,0,0,0.228033,0.874477,0,0,0,3,0,0,0,1,0
1,0,0,0.75,0.45,0,0,0,9,0,0,1,0,0
1,0,0,1,0.245439,0,0,0,2,0,0,0,1,0
0,1,0,0.476563,0.247423,0,0,0,1,0,0,1,1,0
0,0,0,0.999012,0.483333,0,0,0,1,0,0,0,1,0
0,0,0,0.129943,0.106383,0,0,0,1,0,0,1,0,0
0,0,0,0.099778,0.69403,0,0,0,4,0,0,0,1,0
0,0,0,1,0.412088,0,0,0,5,0,0,1,1,0
0,0,0,1,0.826087,0,0,0,18,0,0,1,1,0
0,0,0,0.01845,0.871901,0,0,0,0,0,0,0,1,0
0,0,0,0.72809,0.494048,0,0,0,0,0,0,0,1,0
0,0,0,1,0.267544,0,0,0,1,0,0,1,1,0
1,0,0,0.044983,0.778364,0,0,0,2,0,0,0,0,0
0,0,0,1,0.453988,0,0,0,2,0,0,0,1,0
1,0,0,1,0.412343,0,0,0,2,0,0,0,0,0
1,0,0,0.79321,0.695,0,0,0,2,0,0,0,0,0
0,0,0,0.122881,0.715405,0,0,0,2,0,0,0,1,0
0,0,0,0.15032,0.938406,0,0,1,3,0,0,0,1,0
0,0,0,0.001389,0.797235,0,0,0,0,0,0,0,0,0
0,0,0,0.997925,0.672414,0,0,0,0,0,0,0,0,0
1,0,0,0.034116,0.918033,0,0,1,4,0,0,0,0,0
1,0,0,1,0.787879,0,0,0,2,0,0,1,1,0
0,0,0,1,0.796703,0,0,0,3,0,0,1,1,0
0,0,0,0.101996,0.692786,0,0,0,7,0,0,0,1,0
0,0,0,0.02439,0.215174,0,0,0,1,0,0,0,1,0
1,0,0,0.792181,0.63,0,0,0,0,0,0,0,1,0
0,0,0,0.043839,0.637224,0,0,0,0,0,0,1,1,0
1,0,0,0.998941,0.908616,0,0,1,3,0,1,0,1,0
1,1,1,0.405594,0.982143,0,0,1,0,0,0,1,0,0
1,0,0,1,0.640127,0,0,0,3,0,0,0,1,0
0,0,0,0.994021,0.672414,0,0,0,0,0,0,0,1,0
0,0,0,0.571803,0.864013,0,0,0,0,0,1,1,0,0
0,0,0,0.140496,0.018987,0,0,0,0,0,0,0,1,0
1,0,0,1,0.389718,0,0,0,2,0,0,1,1,0
0,0,0,0.279605,0.798701,0,0,0,0,0,0,0,1,0
0,0,0,0.584746,0.276762,0,0,0,5,0,0,1,1,0
0,0,0,0.325521,0.237624,0,0,0,1,0,1,0,1,0
0,0,0,0.997928,0.565934,0,0,0,4,0,0,1,1,0
0,0,0,0.656442,0.755187,0,0,0,0,0,0,0,1,0
1,0,0,1,0.44898,0,0,0,2,0,0,1,0,0
0,1,0,0.033592,0.926606,0,0,1,3,0,0,1,1,1
0,0,0,0.137931,0.378049,0,0,0,0,0,1,0,1,1
1,0,0,0.020266,0.041985,0,0,0,0,0,0,0,1,1
0,0,1,1,0.999065,0,0,1,1,0,0,1,1,1
1,1,1,0.019373,0.98052,0,0,1,2,0,0,0,0,1
1,1,1,0.046512,0.974026,0,0,1,1,0,0,0,0,1
0,0,1,0.99697,0.99,0,0,1,1,0,1,1,1,1
1,0,0,0.030435,0.964286,0,0,1,1,0,0,0,0,1
1,0,0,0.373684,0.021505,0,0,0,2,0,1,1,0,1
0,0,0,0.043478,0.95,0,0,1,2,1,0,1,1,1
0,1,0,0.182013,0.992157,0,0,1,1,0,0,0,0,1
0,1,0,0.623377,0.995885,0,0,1,3,0,0,1,1,1
0,0,0,0.495798,0.028249,0,0,0,3,0,0,1,0,1
0,0,0,0.462852,0.016892,0,0,0,2,0,0,1,1,1
1,0,0,0.533333,0.954545,0,0,1,1,0,0,0,0,1
1,0,1,0.998788,0.076555,0,0,0,2,0,0,1,1,1
1,0,0,0.652174,0.714286,0,0,0,5,0,1,1,1,1
1,1,1,0.998333,0.896552,0,0,0,3,0,0,0,1,1
1,1,0,0.017058,0.996377,0,0,1,0,0,0,0,0,1
1,1,0,0.017817,0.992806,0,0,1,0,0,0,1,0,1
0,0,0,0.00173,0.007634,0,0,0,0,0,0,0,0,1
1,1,0,0.373684,0.931035,0,0,1,1,0,1,1,1,1
0,0,0,1,0.916667,0,0,1,1,0,0,0,1,1
0,0,1,0.003899,0.992806,0,0,1,0,0,0,0,0,1
1,1,1,0.95,0.986487,0,0,1,2,0,0,0,0,1
0,1,1,0.12529,0.684478,0,0,0,1,0,0,0,1,1
0,0,1,0.002805,0.993521,0,0,1,1,0,0,0,0,1
0,0,0,0.462852,0.412162,0,0,0,2,0,0,1,1,0
0,0,0,1,0.301255,0,0,0,4,0,0,1,1,0
0,0,0,0.390977,0.28169,0,0,0,3,0,0,0,1,0
0,0,0,0.783908,0.154088,0,0,0,1,0,0,1,1,0
0,0,1,1,0.599174,0,0,0,0,0,0,0,1,0
1,0,0,0.99768,0.603053,0,0,0,9,0,1,1,0,0
0,0,1,0.112717,0.996377,0,0,1,2,0,0,0,0,0
0,0,0,0.390977,0.239437,0,0,0,5,0,0,1,0,0
0,0,0,0.164345,0.64881,0,0,0,0,0,0,0,0,0
0,0,0,0.149477,0.775862,0,0,0,3,0,0,1,0,0
1,0,1,1,0.156627,0,0,0,3,0,0,0,1,0
0,0,0,0.022222,0.822581,0,0,0,5,0,0,1,1,0
1,0,0,0.17139,0.395181,0,0,0,1,0,1,0,0,0
1,0,0,0.677686,0.411392,0,0,0,0,0,0,0,0,0
0,0,0,0.671779,0,0,1,0,3,0,0,0,0,0
1,0,0,0.058993,0.951699,0,0,1,3,0,0,1,1,0
1,0,0,0.139766,1,1,0,1,8,0,0,1,1,0
0,0,0,0.999147,0.328947,0,0,0,6,0,0,0,1,0
1,0,0,0.996047,0,0,1,0,3,0,0,1,1,0
0,0,0,1,0.978261,0,0,1,2,0,0,1,1,0
0,0,0,1,0.087719,0,0,0,0,0,0,0,0,0
0,0,0,0.094488,0.145455,0,0,0,0,0,0,0,1,0
0,0,0,1,0.840731,0,0,0,1,0,0,0,0,0
0,0,1,0.226563,0.92268,0,0,1,2,0,0,0,1,0
1,0,0,1,0.960836,0,0,1,0,0,1,1,1,0
0,0,0,0.344004,0.172625,0,0,0,2,0,0,0,1,0
0,0,0,0.038426,0.935484,0,0,1,5,0,0,1,1,0
0,0,0,0.129943,0.031915,0,0,0,2,0,0,1,0,0
1,0,0,1,0.895561,0,0,0,5,0,0,0,1,0
1,0,0,1,0.817232,0,0,0,2,0,0,1,1,0
0,0,0,0.785124,0.170886,0,0,0,0,0,0,0,1,0
1,0,0,0.078273,0.8,0,0,0,2,0,1,0,0,0
1,1,1,0.109827,0.963768,0,0,1,2,0,1,0,0,0
0,0,0,0.072072,0.006024,0,0,0,0,0,0,0,0,0
0,0,0,0.999147,0.394737,0,0,0,1,0,0,0,0,0
0,0,0,1,0.715517,0,0,0,0,0,0,0,1,0
0,0,0,0.584746,0.556136,0,0,0,0,0,0,1,1,0
1,0,0,0.999344,0.341625,0,0,0,0,0,0,0,1,0
0,0,0,0.349425,0.701258,0,0,0,1,0,1,0,1,0
1,0,0,0.450575,0.672956,0,0,0,1,0,0,1,1,0
0,0,0,1,0.386792,0,0,0,0,0,1,0,0,0
0,0,0,0.386364,0.352941,0,0,0,2,0,0,0,1,0
1,0,0,0.999147,0.074561,0,0,0,4,0,0,0,1,0
1,0,0,0.783908,0.122642,0,0,0,2,0,0,1,1,0
0,0,0,0.569356,0.31405,0,0,0,4,0,0,0,1,0
1,0,0,0.216263,0.435356,0,0,0,7,0,0,1,1,0
1,0,0,1,1,1,0,1,5,0,0,1,1,0
0,0,0,0.722944,0.670782,0,0,0,1,0,0,1,1,0
0,0,0,0.324355,0.082822,0,0,0,1,0,0,1,1,0
0,0,0,0.108108,0.39779,0,0,0,0,0,0,0,1,0
0,0,0,1,0.588957,0,0,0,1,0,0,0,0,0
0,0,0,1,0.315789,0,0,0,0,0,0,0,0,0
0,0,0,0.584746,0.29765,0,0,0,7,0,0,0,1,0
0,0,0,0.039457,0.893443,0,0,0,3,0,0,0,1,0
1,1,0,0.99768,0.605598,0,0,0,4,0,0,1,1,0
0,0,0,0.998651,0.298795,0,0,0,1,0,1,0,0,0
1,1,0,0.192037,0.94086,0,0,1,0,0,0,1,1,0
0,0,0,1,0.884058,0,0,0,9,0,0,1,1,0
0,0,0,1,0.357143,0,0,0,2,0,0,1,0,0
0,0,0,0.079782,0.402204,0,0,0,4,0,0,0,1,0
0,0,1,0.102076,0.575198,0,0,0,2,0,0,1,0,0
0,0,1,1,0.993243,0,0,1,3,0,0,1,0,0
0,0,0,0.12763,0.010309,0,0,0,1,0,0,0,1,0
0,0,0,1,0.789474,0,0,0,2,0,0,1,1,0
0,0,0,0.038426,0.942396,0,0,1,6,0,0,1,1,0
0,0,0,0.079365,0.02381,0,0,0,0,0,0,0,1,0
1,0,0,1,0.736842,0,0,0,10,0,0,1,1,0
0,0,0,0.066428,0,0,0,0,0,0,0,0,1,0
1,0,0,0.999147,0.390351,0,0,0,6,0,0,1,1,0
0,0,0,0.992974,0.655914,0,0,0,2,0,0,1,0,0
1,0,0,0.01476,0.77686,0,0,0,1,0,0,0,0,0
1,0,0,0.44186,0.405063,0,0,0,1,0,0,0,1,0
0,0,0,0.069079,0.025974,0,0,0,0,0,0,0,1,0
1,0,0,0.79321,0.605,0,0,0,1,0,0,0,0,0
0,0,0,0,0.126844,0,0,0,0,0,0,0,0,0
0,0,0,0.95946,0.232044,0,0,0,1,0,0,1,0,0
0,0,0,0.894558,0.771429,0,0,0,0,0,0,1,1,0
1,0,0,1,0.895561,0,0,0,4,0,0,0,1,0
0,0,0,1,0.77193,0,0,0,1,0,0,0,0,0
0,0,0,0.004115,0.12,0,0,0,0,0,0,0,1,0
0,0,0,0.75,0.91,0,0,1,4,0,0,1,1,0
0,0,0,1,0.285088,0,0,0,3,0,0,1,1,0
0,0,0,1,0.510309,0,0,0,9,0,0,0,0,0
0,0,0,0.996441,0.657143,0,0,0,0,0,0,0,1,0
0,0,0,0.999651,0.790076,0,0,0,0,0,0,0,1,0
0,0,0,0.999557,0.290984,0,0,0,2,0,0,1,0,0
1,0,0,0.26623,0.955224,0,0,1,2,0,0,1,1,0
0,0,0,0.461998,0.216216,0,0,0,3,0,0,0,0,0
0,0,0,1,0.971831,0,0,1,0,0,0,0,0,0
1,0,0,1,0.2,0,0,0,0,0,0,0,1,0
0,0,0,0.992908,0.278409,0,0,0,1,0,0,1,1,0
0,0,0,0.344538,0.011742,0,0,0,3,0,0,1,1,0
1,0,0,0.180617,0.023599,0,0,0,2,0,1,0,0,0
0,0,0,0.149477,0.827586,0,0,0,7,0,0,1,1,0
0,0,0,0.002075,0.333333,0,0,0,0,0,0,0,0,0
0,0,0,0.051282,0.62,0,0,0,3,0,0,0,1,0
0,0,0,1,0.115207,0,0,0,0,0,0,1,1,0
0,0,0,0.344004,0.109295,0,0,0,0,0,0,0,0,0
0,0,0,1,0.655738,0,0,0,0,0,0,0,1,0
0,0,0,0,0.97,0,0,1,0,0,0,0,0,0
0,0,0,0.329102,0.906336,0,0,1,2,0,0,1,0,0
0,0,0,0.149477,0.844828,0,0,0,8,0,0,1,1,0
0,0,1,0.198718,0.822581,0,0,0,3,0,0,1,0,0
1,0,0,1,0.906005,0,0,1,3,0,0,0,1,0
1,0,0,0.058993,0.949016,0,0,1,3,0,0,1,1,0
1,0,0,0.999147,0.052632,0,0,0,7,0,0,1,1,0
0,0,0,0.039457,0.893443,0,0,0,3,0,0,0,1,0
0,0,0,0.584746,0.295039,0,0,0,6,0,0,0,1,0
0,0,0,1,0.807692,0,0,0,3,0,0,0,1,0
0,0,0,0.004739,0.485804,0,0,0,0,0,0,0,1,0
1,0,0,1,0.057018,0,0,0,7,0,0,0,1,0
1,0,0,0.998941,0.843342,0,0,0,4,0,0,1,0,0
0,0,0,0.566802,0.53253,0,0,0,1,0,0,0,0,0
1,0,0,0.999147,0.052632,0,0,0,7,0,0,1,1,0
0,0,0,1,0.307692,0,0,0,0,0,0,0,1,0
0,0,0,0.12763,0.007732,0,0,0,1,0,0,0,1,0
0,0,0,0.999074,0.493088,0,0,0,1,0,0,1,1,0
0,0,0,0,0.751152,0,0,0,0,0,0,0,0,0
0,0,0,1,0.359649,0,0,0,3,0,0,0,1,0
1,0,0,0.508121,0.29771,0,0,0,2,0,0,1,1,0
1,0,0,0.998941,0.832898,0,0,0,4,0,1,1,1,0
0,0,1,0.023438,0.430894,0,0,0,2,0,0,0,0,0
1,1,1,0.266885,1,1,0,1,6,0,0,1,1,0
0,0,0,1,0.885965,0,0,0,6,0,0,1,0,0
1,0,0,0.309564,0,0,1,0,3,0,0,1,0,0
0,0,0,1,0.512295,0,0,0,2,0,0,0,0,0
0,0,0,0.248337,0.859453,0,0,0,1,0,0,1,1,0
0,0,0,0.344538,0.013699,0,0,0,4,0,0,1,1,0
0,1,0,0.999601,0.949791,0,0,1,0,0,0,1,1,0
0,0,1,0.021759,0.836406,0,0,0,2,0,0,0,1,0
0,0,0,1,0.783133,0,0,0,1,0,0,0,1,0
0,0,0,0.656566,0.195767,0,0,0,5,0,0,0,0,0
0,0,0,0.870968,0.13253,0,0,0,3,0,0,1,0,0
0,0,1,0.993421,0.377359,0,0,0,2,0,0,0,0,0
0,0,0,0.998299,0.52381,0,0,0,3,0,0,0,0,0
1,0,0,0.025806,0.009901,0,0,0,4,0,0,0,0,0
1,0,0,0.266885,0.920398,0,0,1,8,0,0,1,0,0
0,0,0,0.066939,0.06051,0,0,0,2,0,0,0,1,0
0,0,0,0.243902,0,0,1,0,3,0,0,1,1,0
1,0,0,0.75,0.48,0,0,0,9,0,0,1,1,0
1,0,0,0.139766,0.991828,0,0,1,8,0,0,1,1,0
1,1,0,0.045977,0.098039,0,0,0,3,0,0,0,0,0
1,0,0,1,0.927083,0,0,1,11,0,0,0,0,0
1,0,0,0.213457,0.374046,0,0,0,5,0,0,1,0,0
0,0,0,1,0.915493,0,0,1,3,0,1,1,0,0
1,0,0,0.999601,0.171548,0,0,0,5,0,0,1,1,0
1,0,0,0.058993,0.965116,0,0,1,3,0,0,1,1,0
1,0,0,1,0.357143,0,0,0,1,0,0,1,0,0
0,0,0,1,0.553192,0,0,0,0,0,0,0,0,0
0,0,0,0.818182,0.667722,0,0,0,0,0,0,0,1,0
1,0,0,1,0.121646,0,0,0,1,0,0,0,0,0
0,0,0,0.665189,0.573383,0,0,0,1,0,0,1,1,0
0,0,0,1,0.802198,0,0,0,2,0,0,1,0,0
0,0,0,0.348958,0.435644,0,0,0,5,0,0,0,0,0
0,0,0,1,0.315789,0,0,0,2,0,0,1,1,0
0,0,0,1,0.910196,0,0,1,1,0,0,1,1,0
0,0,0,1,0.580153,0,0,0,4,0,0,1,0,0
0,0,0,1,0.964286,0,0,1,1,0,0,0,0,0
0,0,0,1,0.460123,0,0,0,1,0,0,0,0,0
0,0,0,0.123223,0.605678,0,0,0,0,0,0,0,1,0
1,0,0,0.998941,0.819843,0,0,0,0,0,1,0,1,0
0,0,0,0.030632,0.004167,0,0,0,1,0,0,1,1,0
0,0,0,0.022467,0.028064,0,0,0,1,0,0,0,1,0
0,0,0,1,0.947781,0,0,1,2,0,0,1,0,0
1,0,0,0.75,0.47,0,0,0,7,0,0,1,1,0
0,0,0,0.012048,0.082759,0,0,0,1,0,0,1,1,0
0,0,0,0.999651,0.820611,0,0,0,1,0,0,0,1,0
1,0,1,0.876068,0.230415,0,0,0,3,0,0,1,0,0
0,0,0,1,0.635983,0,0,0,1,0,0,1,1,0
0,0,0,0.053633,0.709763,0,0,0,1,0,0,0,0,0
1,0,0,0.999069,0.03125,0,0,0,5,0,0,0,1,0
0,0,1,1,0.133891,0,0,0,3,0,0,1,1,0
0,0,0,0.344538,0.015656,0,0,0,2,0,1,1,1,0
0,0,0,1,0.064103,0,0,0,0,0,0,0,0,0
1,0,0,0.150776,0.172886,0,0,0,1,0,0,0,1,0
1,1,0,0.045977,0.098039,0,0,0,4,0,0,0,0,0
0,0,0,0.066204,0.66129,0,0,0,0,0,0,0,1,0
0,0,0,1,0.5,0,0,0,0,0,0,1,1,0
0,0,0,0.066204,0.647465,0,0,0,0,0,0,0,1,0
0,0,0,0.632184,0.883648,0,0,0,0,0,1,0,1,0
0,0,0,0.646617,0.197183,0,0,0,1,0,0,0,0,0
0,0,0,0.2,0.054054,0,0,0,0,0,0,0,1,0
0,0,0,0.026943,0.049451,0,0,0,0,0,0,0,1,0
0,0,0,1,0.504608,0,0,0,1,0,0,1,1,0
1,0,0,1,0.852459,0,0,0,8,0,0,1,0,0
1,1,0,0.313131,0.997355,0,0,1,1,0,0,0,1,1
0,1,1,0.041995,0.169697,0,0,0,0,0,0,0,1,1
1,1,0,0.20757,0.985748,0,0,1,3,0,0,1,1,1
1,0,0,0.036972,0.925743,0,0,1,0,0,0,1,1,1
1,1,1,0.096491,0.989796,0,0,1,1,0,1,0,0,1
1,1,1,0.054688,0.990099,0,0,1,2,0,1,0,0,1
1,0,0,0.334802,1,1,0,1,0,0,0,0,0,1
1,1,0,0.997275,1,1,0,1,1,0,0,1,0,1
1,1,0,0.096386,1,1,0,1,0,0,0,0,0,1
1,0,1,1,0.875,0,0,0,1,0,0,0,0,1
1,1,1,0.882813,0.835052,0,0,0,1,0,0,1,1,1
0,0,0,0.014995,0.016393,0,0,0,0,0,0,1,1,1
0,0,1,0.99963,0.988095,0,0,1,1,0,1,0,1,1
1,0,0,0.173139,0.947644,0,0,1,3,1,0,1,0,1
1,0,1,0.999887,0.030265,0,0,0,2,0,0,1,1,1
1,0,1,0.253659,0.234074,0,0,0,2,0,1,1,1,1
1,0,1,0.046209,0.037855,0,0,0,2,0,1,1,1,1
1,1,0,0.04712,1,1,0,1,0,0,0,0,1,1
1,1,1,0.109827,0.960145,0,0,1,2,1,0,0,0,1
0,0,1,0.156627,0.083333,0,0,0,0,0,0,0,0,1
1,1,1,0.141176,0.857143,0,0,0,1,1,0,0,0,1
1,0,1,0.604982,0.151832,0,0,0,3,0,0,0,1,1
1,1,0,1,0.340164,0,0,0,4,0,1,1,1,1
1,0,1,0.249184,0.091603,0,0,0,7,0,0,1,1,1
1,0,1,0.30303,0.993007,0,0,1,2,0,1,1,0,1
0,0,0,0.215078,0.391791,0,0,0,0,0,1,1,0,1
1,1,0,0.010586,0.995496,0,0,1,3,0,0,0,0,1
0,0,0,0.584746,0.234987,0,0,0,1,0,0,0,1,0
0,0,0,0.034116,0.877049,0,0,0,0,0,0,0,0,0
1,0,0,0.018797,0.014085,0,0,0,0,0,0,0,0,0
1,0,0,1,0.214912,0,0,0,3,0,0,0,0,0
1,0,0,0.601732,0.065844,0,0,0,3,0,0,1,1,0
0,0,0,1,0.130435,0,0,0,0,0,0,1,1,0
0,0,0,0.584746,0.684073,0,0,0,1,0,0,0,1,0
0,0,0,0.065068,0.561644,0,0,0,3,0,0,0,0,0
1,0,0,0.455172,0.286164,0,0,0,3,0,0,1,1,0
0,0,0,0.390977,0.239437,0,0,0,4,0,0,1,0,0
0,0,0,0.041096,0.424658,0,0,0,0,0,0,0,0,0
1,0,0,1,0.852459,0,0,0,6,0,0,1,0,0
0,0,0,0.013426,0.78341,0,0,0,0,0,0,1,1,0
1,0,0,1,0.346626,0,0,0,3,0,0,1,1,0
0,0,0,0.066204,0.693548,0,0,0,1,0,0,1,1,0
0,0,0,0.013292,0.017544,0,0,0,1,0,0,0,1,0
1,1,1,1,0.878661,0,0,0,2,0,1,1,1,0
0,0,0,0.99827,0.269129,0,0,0,3,0,0,1,1,0
0,0,0,0.332732,0.092952,0,0,0,1,0,0,0,1,0
0,0,0,0.329102,0.917355,0,0,1,1,0,0,1,0,0
1,0,0,0.01476,0.77686,0,0,0,1,0,0,0,0,0
0,0,0,0.736318,0.38,0,0,0,0,0,0,1,1,0
0,0,0,0.736318,0.11,0,0,0,1,0,0,1,1,0
0,0,0,1,0.681319,0,0,0,2,0,1,0,0,0
0,0,0,1,0.825397,0,0,0,0,0,0,0,1,0
0,0,0,1,0.702929,0,0,0,0,0,0,1,1,0
0,0,0,0.242224,0.680297,0,0,0,3,0,0,0,1,0
1,0,0,1,0.3219,0,0,0,2,0,0,1,0,0
0,0,0,1,0.02381,0,0,0,0,0,0,0,1,0
0,0,0,0.51828,0.184818,0,0,0,0,0,0,0,0,0
1,0,0,0.998941,0.921671,0,0,1,0,0,1,1,1,0
0,0,0,0.736318,0.09,0,0,0,3,0,0,1,1,0
1,0,0,0.08892,0.957207,0,0,1,5,0,0,1,0,0
0,0,0,1,0.494506,0,0,0,0,0,0,1,1,0
0,0,0,0.096774,0.012048,0,0,0,0,0,0,0,0,0
0,0,0,1,0.33945,0,0,0,0,0,0,0,1,0
0,0,0,1,0.377778,0,0,0,0,0,0,1,0,0
0,1,0,1,0.151899,0,0,0,0,0,0,0,1,0
1,0,0,0.448276,0.647799,0,0,0,1,0,1,1,1,0
0,0,0,0.733925,0.447761,0,0,0,1,0,0,0,1,0
0,0,0,0.629885,0.902516,0,0,1,1,0,0,1,1,0
0,0,0,1,0.6,0,0,0,0,0,0,1,1,0
0,0,0,1,0.289474,0,0,0,4,0,0,1,1,0
1,0,0,1,0.483005,0,0,0,0,0,0,0,0,0
1,0,0,0.214892,0.756944,0,0,0,1,0,1,0,0,0
0,0,0,0.020761,0.163588,0,0,0,3,0,0,1,0,0
0,0,0,0.584746,0.289817,0,0,0,6,0,0,1,1,0
0,0,0,0.153523,0.055738,0,0,0,1,0,0,0,1,0
0,0,1,0.25641,0.552995,0,0,0,1,0,0,0,0,0
0,0,0,1,0.971831,0,0,1,0,0,0,0,0,0
0,0,0,0.108197,0.185738,0,0,0,0,0,0,1,1,0
0,0,0,1,0.62069,0,0,0,2,0,0,0,0,0
1,0,0,1,0.830287,0,0,0,5,0,0,1,1,0
1,0,0,0.266885,0.971808,0,0,1,9,0,0,1,1,0
1,0,0,1,0.947917,0,0,1,13,0,0,0,0,0
0,0,0,1,0.539749,0,0,0,3,0,0,1,1,0
0,0,0,1,0.711429,0,0,0,1,0,0,1,1,0
0,0,0,1,0.317992,0,0,0,3,0,0,1,1,0
0,0,0,0.309711,0.357576,0,0,0,2,0,0,1,0,0
0,0,0,0.5,0.212766,0,0,0,0,0,0,0,0,0
0,0,0,0.998155,0.504132,0,0,0,0,0,0,0,1,0
1,0,0,0.139766,0.959142,0,0,1,3,0,0,1,1,0
0,0,0,1,0.943662,0,0,1,3,0,0,1,0,0
0,0,0,0.354167,0.356436,0,0,0,1,0,0,1,0,0
1,0,0,0.307047,0.767213,0,0,0,1,0,0,1,0,0
1,0,0,0.268398,0.757202,0,0,0,2,0,0,1,1,0
0,0,0,0.999065,0.99187,0,0,1,0,0,1,0,0,0
1,0,0,0.372703,0.242424,0,0,0,0,0,0,1,0,0
1,0,0,0.614849,0.127226,0,0,0,0,0,1,0,0,0
1,0,0,0.605246,0.598673,0,0,0,3,0,1,0,1,0
0,0,0,0.584746,0.600522,0,0,0,3,0,0,1,1,0
0,0,1,0.241282,0.739777,0,0,0,2,0,0,1,1,0
0,0,0,0.022822,0.04023,0,0,0,0,0,0,1,0,0
0,0,0,0.657036,0.471111,0,0,0,0,0,0,1,1,0
0,0,1,0.429487,0.186636,0,0,0,0,0,0,0,1,0
0,0,0,0.066939,0.05414,0,0,0,1,0,0,0,1,0
1,0,0,0.949495,0.497355,0,0,0,0,0,0,0,0,0
0,0,0,0.088692,0.825871,0,0,0,6,0,0,1,1,0
0,0,0,0.462406,0.492958,0,0,0,1,0,0,0,1,0
0,0,0,0.022222,0.81106,0,0,0,3,0,0,1,1,0
1,1,0,0.999065,0.96748,0,0,1,1,0,0,1,1,0
1,0,0,0.08892,0.954955,0,0,1,4,0,0,1,0,0
0,0,0,1,0.227642,0,0,0,2,0,0,1,0,0
1,0,0,1,0.265653,0,0,0,1,0,0,1,0,0
1,0,0,1,0.736842,0,0,0,9,0,0,1,1,0
0,0,0,0.997809,0.282759,0,0,0,0,0,0,0,0,0
1,0,0,1,0.912593,0,0,1,2,0,0,1,1,0
0,0,0,0.016807,0.007828,0,0,0,0,0,0,0,0,0
1,0,0,0.211137,0.351145,0,0,0,6,0,0,0,1,0
0,0,0,1,0.10989,0,0,0,3,0,0,0,0,0
0,0,0,1,0.104762,0,0,0,0,0,0,1,1,0
1,0,0,0.627706,0.884774,0,0,0,1,0,0,1,1,0
0,0,0,0.999892,0.910196,0,0,1,3,0,0,1,1,0
1,0,0,1,0.835509,0,0,0,4,0,0,1,1,0
1,1,1,0.053872,0.944785,0,0,1,2,0,0,1,1,0
0,0,0,1,0.526971,0,0,0,0,0,0,0,0,0
0,0,0,1,0.070755,0,0,0,0,0,0,1,0,0
0,0,0,0.999489,0.818471,0,0,0,1,0,0,0,1,0
1,0,0,0.061767,0.010215,0,0,0,5,0,0,0,1,0
1,0,0,1,0.636943,0,0,0,3,0,0,0,1,0
0,0,0,1,0.340659,0,0,0,3,0,0,0,0,0
